,total_votes,per_dem,per_gop,state_abbr,county_name,total_pop,Alabama,Alabama_CountyPopulation,Alabama_Votes,Alabama_gop,Alabama_dem,Arkansas,Arkansas_Votes,Arizona,Arizona_Votes,California,California_Votes
1924,5855,0.246797609,0.660119556,NM,Roosevelt County,"19,191",,,,,,,,,,,
1925,60597,0.452250111,0.424905523,NM,Sandoval County,"148,834",,,,,,,,,,,
1926,45476,0.282038878,0.613048641,NM,San Juan County,"121,661",,,,,,,,,,,
1927,10662,0.679891202,0.215906959,NM,San Miguel County,"27,201",,,,,,,,,,,
1928,70082,0.712822123,0.20259125,NM,Santa Fe County,"154,823",,,,,,,,,,,
1929,5129,0.311951647,0.584519399,NM,Sierra County,"11,576",,,,,,,,,,,
1930,6756,0.484754292,0.38365897,NM,Socorro County,"16,595",,,,,,,,,,,
1931,15072,0.699973461,0.179538217,NM,Taos County,"34,489",,,,,,,,,,,
1932,6250,0.2832,0.5912,NM,Torrance County,"15,045",,,,,,,,,,,
1933,1688,0.188388626,0.719194313,NM,Union County,"4,079",,,,,,,,,,,
1934,27350,0.395246801,0.481718464,NM,Valencia County,"76,205",,,,,,,,,,,
1935,25016,0.384154141,0.524664215,NV,Carson City,"58,639",,,,,,,,,,,
1936,10936,0.202084857,0.715801024,NV,Churchill County,"25,516",,,,,,,,,,,
1937,765421,0.523983533,0.417510102,NV,Clark County,"2,265,461",,,,,,,,,,,
1938,27871,0.303290158,0.624520111,NV,Douglas County,"49,488",,,,,,,,,,,
1939,18545,0.183337827,0.73022378,NV,Elko County,"53,702",,,,,,,,,,,
1940,423,0.153664303,0.777777778,NV,Esmeralda County,729,,,,,,,,,,,
1941,854,0.086651054,0.846604215,NV,Eureka County,"1,855",,,,,,,,,,,
1942,6433,0.215451578,0.702782528,NV,Humboldt County,"17,285",,,,,,,,,,,
1943,2413,0.167012018,0.757563199,NV,Lander County,"5,734",,,,,,,,,,,
1944,2132,0.133677298,0.783771107,NV,Lincoln County,"4,499",,,,,,,,,,,
1945,23762,0.258648262,0.673554415,NV,Lyon County,"59,235",,,,,,,,,,,
1946,1997,0.318978468,0.590385578,NV,Mineral County,"4,554",,,,,,,,,,,
1947,19592,0.260055125,0.679869334,NV,Nye County,"51,591",,,,,,,,,,,
1948,1982,0.216952573,0.707870838,NV,Pershing County,"6,650",,,,,,,,,,,
1949,2558,0.293979672,0.63174355,NV,Storey County,"4,104",,,,,,,,,,,
1950,209282,0.463642358,0.451682419,NV,Washoe County,"486,492",,,,,,,,,,,
1951,3773,0.187384045,0.721706865,NV,White Pine County,"9,080",,,,,,,,,,,
1952,125644,0.59513387,0.352002483,NY,Albany County,"314,848",,,,,,,,,,,
1953,17111,0.261410788,0.684471977,NY,Allegany County,"46,456",,,,,,,,,,,
1954,358857,0.88726986,0.09592679,NY,Bronx County,"1,472,654",,,,,,,,,,,
1955,77657,0.453429826,0.49032283,NY,Broome County,"198,683",,,,,,,,,,,
1956,28961,0.300990988,0.644591002,NY,Cattaraugus County,"77,042",,,,,,,,,,,
1957,30124,0.405059089,0.537578011,NY,Cayuga County,"76,248",,,,,,,,,,,
1958,49381,0.349952411,0.595735202,NY,Chautauqua County,"127,657",,,,,,,,,,,
1959,33195,0.373369483,0.573128483,NY,Chemung County,"84,148",,,,,,,,,,,
1960,18113,0.328106885,0.60862364,NY,Chenango County,"47,220",,,,,,,,,,,
1961,28378,0.473817746,0.464479526,NY,Clinton County,"79,843",,,,,,,,,,,
1962,27255,0.481489635,0.468024216,NY,Columbia County,"61,570",,,,,,,,,,,
1963,18424,0.432913591,0.499728615,NY,Cortland County,"46,809",,,,,,,,,,,
1964,17778,0.327652154,0.619417257,NY,Delaware County,"44,308",,,,,,,,,,,
1965,120199,0.473165334,0.483889217,NY,Dutchess County,"295,911",,,,,,,,,,,
1966,383248,0.501150691,0.453536613,NY,Erie County,"954,236",,,,,,,,,,,
1967,15079,0.448305591,0.482459049,NY,Essex County,"37,381",,,,,,,,,,,
1968,15148,0.430221811,0.50409295,NY,Franklin County,"47,555",,,,,,,,,,,
1969,19563,0.29673363,0.652200583,NY,Fulton County,"53,324",,,,,,,,,,,
1970,24463,0.28393901,0.653476679,NY,Genesee County,"58,388",,,,,,,,,,,
1971,18869,0.337590757,0.611903122,NY,Greene County,"47,931",,,,,,,,,,,
1972,2688,0.279761905,0.667782738,NY,Hamilton County,"5,107",,,,,,,,,,,
1973,24261,0.300441037,0.645645274,NY,Herkimer County,"60,139",,,,,,,,,,,
1974,34263,0.358666783,0.58217319,NY,Jefferson County,"116,721",,,,,,,,,,,
1975,746295,0.797387092,0.179088698,NY,Kings County,"2,736,074",,,,,,,,,,,
1976,10312,0.2742436,0.670674942,NY,Lewis County,"26,582",,,,,,,,,,,
1977,31363,0.334087938,0.612537066,NY,Livingston County,"61,834",,,,,,,,,,,
1978,27392,0.385075935,0.543990946,NY,Madison County,"68,016",,,,,,,,,,,
1979,320164,0.543668245,0.402515586,NY,Monroe County,"759,443",,,,,,,,,,,
1980,17438,0.341839661,0.606663608,NY,Montgomery County,"49,532",,,,,,,,,,,
1981,599649,0.512509818,0.459400416,NY,Nassau County,"1,395,774",,,,,,,,,,,
1982,591368,0.871675505,0.099658757,NY,New York County,"1,694,251",,,,,,,,,,,
1983,86000,0.382418605,0.572360465,NY,Niagara County,"212,666",,,,,,,,,,,
1984,83876,0.366600696,0.578115313,NY,Oneida County,"232,125",,,,,,,,,,,
1985,191962,0.536121732,0.407773413,NY,Onondaga County,"476,516",,,,,,,,,,,
1986,47664,0.424492279,0.510720879,NY,Ontario County,"112,458",,,,,,,,,,,
1987,140753,0.447855463,0.512450889,NY,Orange County,"401,310",,,,,,,,,,,
1988,16722,0.258760914,0.6926205,NY,Orleans County,"40,343",,,,,,,,,,,
1989,44122,0.353882417,0.586328816,NY,Oswego County,"117,525",,,,,,,,,,,
1990,23024,0.403274844,0.533530229,NY,Otsego County,"58,524",,,,,,,,,,,
1991,44186,0.392952519,0.571244286,NY,Putnam County,"97,668",,,,,,,,,,,
1992,627021,0.754981093,0.220965486,NY,Queens County,"2,405,464",,,,,,,,,,,
1993,65991,0.455198436,0.48389932,NY,Rensselaer County,"161,130",,,,,,,,,,,
1994,167209,0.404051217,0.571811326,NY,Richmond County,"495,747",,,,,,,,,,,
1995,123943,0.511961143,0.461082917,NY,Rockland County,"338,329",,,,,,,,,,,
1996,104089,0.447175014,0.490810748,NY,Saratoga County,"108,505",,,,,,,,,,,
1997,61629,0.50090055,0.442454039,NY,Schenectady County,"235,509",,,,,,,,,,,
1998,12673,0.298035193,0.644914385,NY,Schoharie County,"158,061",,,,,,,,,,,
1999,8423,0.327792948,0.614864063,NY,Schuyler County,"29,714",,,,,,,,,,,
2000,12727,0.406615856,0.527932741,NY,Seneca County,"17,898",,,,,,,,,,,
2001,35154,0.416993799,0.524833589,NY,St. Lawrence County,"33,814",,,,,,,,,,,
2002,38373,0.292262789,0.653871212,NY,Steuben County,"93,584",,,,,,,,,,,
2003,625720,0.442614908,0.524840184,NY,Suffolk County,"1,525,920",,,,,,,,,,,
2004,26509,0.41431212,0.551737146,NY,Sullivan County,"78,624",,,,,,,,,,,
2005,20556,0.333333333,0.609457093,NY,Tioga County,"48,455",,,,,,,,,,,
2006,37747,0.677007444,0.255569979,NY,Tompkins County,"105,740",,,,,,,,,,,
2007,77134,0.518707703,0.427334249,NY,Ulster County,"181,851",,,,,,,,,,,
2008,27568,0.412289611,0.51813697,NY,Warren County,"65,737",,,,,,,,,,,
2009,22401,0.36775144,0.570063836,NY,Washington County,"61,302",,,,,,,,,,,
2010,36598,0.338215203,0.599349691,NY,Wayne County,"91,283",,,,,,,,,,,
2011,378506,0.649051798,0.321376676,NY,Westchester County,"1,004,457",,,,,,,,,,,
2012,16280,0.220208845,0.72997543,NY,Wyoming County,"40,531",,,,,,,,,,,
2013,8975,0.358662953,0.577158774,NY,Yates County,"24,774",,,,,,,,,,,
2014,11063,0.207267468,0.763355329,OH,Adams County,"27,477",,,,,,,,,,,
2015,44636,0.287100099,0.668921946,OH,Allen County,"102,206",,,,,,,,,,,
2016,24074,0.235066877,0.713176041,OH,Ashland County,"52,447",,,,,,,,,,,
2017,39809,0.381597126,0.571604411,OH,Ashtabula County,"97,574",,,,,,,,,,,
2018,27941,0.55660141,0.387101392,OH,Athens County,"62,431",,,,,,,,,,,
2019,22860,0.167322835,0.793088364,OH,Auglaize County,"46,422",,,,,,,,,,,
2020,30537,0.283328421,0.678815863,OH,Belmont County,"66,497",,,,,,,,,,,
2021,19139,0.223104655,0.744918752,OH,Brown County,"43,676",,,,,,,,,,,
2022,168422,0.336654356,0.620114949,OH,Butler County,"390,357",,,,,,,,,,,
2023,12807,0.243929101,0.707972203,OH,Carroll County,"26,721",,,,,,,,,,,
2024,17597,0.255043473,0.699778371,OH,Champaign County,"38,714",,,,,,,,,,,
2025,59620,0.380174438,0.5754948,OH,Clark County,"136,001",,,,,,,,,,,
2026,96455,0.270551034,0.683842206,OH,Clermont County,"208,601",,,,,,,,,,,
2027,18100,0.217845304,0.743977901,OH,Clinton County,"42,018",,,,,,,,,,,
2028,45261,0.271160602,0.686816465,OH,Columbiana County,"101,877",,,,,,,,,,,
2029,14961,0.261212486,0.693870731,OH,Coshocton County,"36,612",,,,,,,,,,,
2030,18702,0.241578441,0.70928243,OH,Crawford County,"42,025",,,,,,,,,,,
2031,583230,0.658357766,0.308444353,OH,Cuyahoga County,"1,264,817",,,,,,,,,,,
2032,25000,0.1758,0.78792,OH,Darke County,"51,881",,,,,,,,,,,
2033,17795,0.296824951,0.645012644,OH,Defiance County,"38,286",,,,,,,,,,,
2034,100101,0.395440605,0.556038401,OH,Delaware County,"214,124",,,,,,,,,,,
2035,36730,0.427225701,0.525483256,OH,Erie County,"75,622",,,,,,,,,,,
2036,70542,0.342349239,0.611876613,OH,Fairfield County,"158,921",,,,,,,,,,,
2037,10817,0.247018582,0.717666636,OH,Fayette County,"28,951",,,,,,,,,,,
2038,554711,0.60565051,0.34671748,OH,Franklin County,"1,323,807",,,,,,,,,,,
2039,20693,0.289034939,0.648480162,OH,Fulton County,"42,713",,,,,,,,,,,
2040,12588,0.20368605,0.760009533,OH,Gallia County,"29,220",,,,,,,,,,,
2041,48736,0.35220371,0.606881976,OH,Geauga County,"95,397",,,,,,,,,,,
2042,79633,0.35190185,0.596561727,OH,Greene County,"167,966",,,,,,,,,,,
2043,16156,0.265288438,0.691012627,OH,Guernsey County,"38,438",,,,,,,,,,,
2044,395000,0.525536709,0.430308861,OH,Hamilton County,"830,639",,,,,,,,,,,
2045,35216,0.267463653,0.675176056,OH,Hancock County,"74,920",,,,,,,,,,,
2046,12014,0.238887964,0.710920593,OH,Hardin County,"30,696",,,,,,,,,,,
2047,6956,0.239074181,0.721822887,OH,Harrison County,"14,483",,,,,,,,,,,
2048,13671,0.269914417,0.668275913,OH,Henry County,"27,662",,,,,,,,,,,
2049,17048,0.201548569,0.762846082,OH,Highland County,"43,317",,,,,,,,,,,
2050,12513,0.296731399,0.661871653,OH,Hocking County,"28,050",,,,,,,,,,,
2051,10823,0.163171025,0.792571376,OH,Holmes County,"44,223",,,,,,,,,,,
2052,24332,0.290974848,0.654693408,OH,Huron County,"58,565",,,,,,,,,,,
2053,13239,0.237329103,0.726489916,OH,Jackson County,"32,653",,,,,,,,,,,
2054,31346,0.302526638,0.659350475,OH,Jefferson County,"65,249",,,,,,,,,,,
2055,27768,0.286624892,0.668503313,OH,Knox County,"62,721",,,,,,,,,,,
2056,112790,0.399468038,0.555253125,OH,Lake County,"232,603",,,,,,,,,,,
2057,25949,0.263940807,0.702917261,OH,Lawrence County,"58,240",,,,,,,,,,,
2058,79399,0.331994106,0.621493973,OH,Licking County,"178,519",,,,,,,,,,,
2059,21007,0.215975627,0.741943162,OH,Logan County,"46,150",,,,,,,,,,,
2060,136654,0.475346496,0.478185783,OH,Lorain County,"312,964",,,,,,,,,,,
2061,191684,0.56010413,0.38658417,OH,Lucas County,"431,279",,,,,,,,,,,
2062,16754,0.278261908,0.675599857,OH,Madison County,"43,824",,,,,,,,,,,
2063,112827,0.498001365,0.468043997,OH,Mahoning County,"228,614",,,,,,,,,,,
2064,25648,0.302089832,0.645781347,OH,Marion County,"65,359",,,,,,,,,,,
2065,89360,0.353424351,0.602182184,OH,Medina County,"182,470",,,,,,,,,,,
2066,9410,0.22922423,0.729968119,OH,Meigs County,"22,210",,,,,,,,,,,
2067,21315,0.156462585,0.806943467,OH,Mercer County,"42,528",,,,,,,,,,,
2068,51467,0.24932481,0.705520042,OH,Miami County,"108,774",,,,,,,,,,,
2069,6686,0.246335627,0.715076279,OH,Monroe County,"13,385",,,,,,,,,,,
2070,249560,0.471473794,0.483915692,OH,Montgomery County,"537,309",,,,,,,,,,,
2071,6290,0.272019078,0.686009539,OH,Morgan County,"13,802",,,,,,,,,,,
2072,16186,0.229272211,0.724206104,OH,Morrow County,"34,950",,,,,,,,,,,
2073,36217,0.301681531,0.651296353,OH,Muskingum County,"86,410",,,,,,,,,,,
2074,5875,0.204425532,0.755914894,OH,Noble County,"14,115",,,,,,,,,,,
2075,21742,0.374206605,0.569818784,OH,Ottawa County,"40,364",,,,,,,,,,,
2076,8842,0.233883737,0.719181181,OH,Paulding County,"18,806",,,,,,,,,,,
2077,14647,0.278009149,0.681231652,OH,Perry County,"35,408",,,,,,,,,,,
2078,23814,0.265600067,0.692113883,OH,Pickaway County,"58,539",,,,,,,,,,,
2079,11513,0.299053244,0.666116564,OH,Pike County,"27,088",,,,,,,,,,,
2080,73968,0.425359615,0.526957603,OH,Portage County,"161,791",,,,,,,,,,,
2081,20475,0.211135531,0.750964591,OH,Preble County,"40,999",,,,,,,,,,,
2082,18387,0.156306086,0.799695437,OH,Putnam County,"34,451",,,,,,,,,,,
2083,53739,0.290831612,0.666275889,OH,Richland County,"124,936",,,,,,,,,,,
2084,28955,0.342082542,0.615886721,OH,Ross County,"77,093",,,,,,,,,,,
2085,27491,0.354043141,0.583645557,OH,Sandusky County,"58,896",,,,,,,,,,,
2086,29618,0.298500912,0.666554122,OH,Scioto County,"74,008",,,,,,,,,,,
2087,23481,0.308206635,0.620033218,OH,Seneca County,"55,069",,,,,,,,,,,
2088,23110,0.179273042,0.785287754,OH,Shelby County,"48,230",,,,,,,,,,,
2089,170868,0.389663366,0.56385631,OH,Stark County,"374,853",,,,,,,,,,,
2090,249937,0.519818994,0.438234435,OH,Summit County,"540,428",,,,,,,,,,,
2091,94073,0.447843696,0.511857813,OH,Trumbull County,"201,977",,,,,,,,,,,
2092,40088,0.296722211,0.651192377,OH,Tuscarawas County,"93,263",,,,,,,,,,,
2093,26533,0.283797535,0.663362605,OH,Union County,"62,784",,,,,,,,,,,
2094,13584,0.196333922,0.760306243,OH,Van Wert County,"28,931",,,,,,,,,,,
2095,5393,0.246986835,0.704431671,OH,Vinton County,"12,800",,,,,,,,,,,
2096,114254,0.289145238,0.66472071,OH,Warren County,"242,337",,,,,,,,,,,
2097,28992,0.270453918,0.68643074,OH,Washington County,"59,771",,,,,,,,,,,
2098,48550,0.302162719,0.651328527,OH,Wayne County,"116,894",,,,,,,,,,,
2099,16938,0.253099539,0.69110875,OH,Williams County,"37,102",,,,,,,,,,,
2100,62287,0.424486651,0.509480309,OH,Wood County,"132,248",,,,,,,,,,,
2101,10396,0.238938053,0.70661793,OH,Wyandot County,"21,900",,,,,,,,,,,
2102,6468,0.212430427,0.734848485,OK,Adair County,"19,495",,,,,,,,,,,
2103,2256,0.095744681,0.855939716,OK,Alfalfa County,"5,699",,,,,,,,,,,
2104,5002,0.158936425,0.81327469,OK,Atoka County,"14,143",,,,,,,,,,,
2105,2237,0.078676799,0.888243183,OK,Beaver County,"5,049",,,,,,,,,,,
2106,7529,0.127241334,0.835037854,OK,Beckham County,"22,410",,,,,,,,,,,
2107,3793,0.187450567,0.760348009,OK,Blaine County,"8,735",,,,,,,,,,,
2108,13775,0.202758621,0.758548094,OK,Bryan County,"46,067",,,,,,,,,,,
2109,9336,0.258997429,0.693337618,OK,Caddo County,"26,945",,,,,,,,,,,
2110,55250,0.211149321,0.723420814,OK,Canadian County,"154,405",,,,,,,,,,,
2111,18533,0.215939136,0.741973777,OK,Carter County,"48,003",,,,,,,,,,,
2112,16487,0.330866743,0.606053254,OK,Cherokee County,"47,078",,,,,,,,,,,
2113,5419,0.196346189,0.775419819,OK,Choctaw County,"14,204",,,,,,,,,,,
2114,1077,0.064995357,0.893221913,OK,Cimarron County,"2,296",,,,,,,,,,,
2115,109326,0.354810384,0.571401131,OK,Cleveland County,"295,528",,,,,,,,,,,
2116,2393,0.17175094,0.790639365,OK,Coal County,"5,266",,,,,,,,,,,
2117,32504,0.351925917,0.589250554,OK,Comanche County,"121,125",,,,,,,,,,,
2118,2602,0.162951576,0.789392775,OK,Cotton County,"5,527",,,,,,,,,,,
2119,5778,0.216164763,0.74056767,OK,Craig County,"14,107",,,,,,,,,,,
2120,28786,0.202667964,0.748245675,OK,Creek County,"71,754",,,,,,,,,,,
2121,10531,0.199601177,0.742379641,OK,Custer County,"28,513",,,,,,,,,,,
2122,15680,0.210841837,0.752295918,OK,Delaware County,"40,397",,,,,,,,,,,
2123,2246,0.098842386,0.874443455,OK,Dewey County,"4,484",,,,,,,,,,,
2124,1826,0.084884995,0.881708653,OK,Ellis County,"3,749",,,,,,,,,,,
2125,21692,0.202424857,0.737506915,OK,Garfield County,"62,846",,,,,,,,,,,
2126,10531,0.175861742,0.782736682,OK,Garvin County,"25,656",,,,,,,,,,,
2127,22257,0.174237319,0.776969043,OK,Grady County,"54,795",,,,,,,,,,,
2128,2200,0.130454545,0.830454545,OK,Grant County,"4,169",,,,,,,,,,,
2129,1896,0.17035865,0.78164557,OK,Greer County,"5,491",,,,,,,,,,,
2130,975,0.22974359,0.732307692,OK,Harmon County,"2,488",,,,,,,,,,,
2131,1485,0.088215488,0.88013468,OK,Harper County,"3,272",,,,,,,,,,,
2132,4734,0.186311787,0.780946346,OK,Haskell County,"11,561",,,,,,,,,,,
2133,4525,0.212375691,0.748508287,OK,Hughes County,"13,367",,,,,,,,,,,
2134,7806,0.188700999,0.764668204,OK,Jackson County,"24,785",,,,,,,,,,,
2135,2345,0.15565032,0.812366738,OK,Jefferson County,"5,337",,,,,,,,,,,
2136,4001,0.195451137,0.770057486,OK,Johnston County,"10,272",,,,,,,,,,,
2137,16795,0.222328074,0.72450134,OK,Kay County,"43,700",,,,,,,,,,,
2138,6123,0.127878491,0.841254287,OK,Kingfisher County,"15,184",,,,,,,,,,,
2139,3489,0.219547148,0.743192892,OK,Kiowa County,"8,509",,,,,,,,,,,
2140,4050,0.196790123,0.763950617,OK,Latimer County,"9,444",,,,,,,,,,,
2141,17199,0.18867376,0.775975347,OK,Le Flore County,"48,129",,,,,,,,,,,
2142,14001,0.173059067,0.774087565,OK,Lincoln County,"33,458",,,,,,,,,,,
2143,18948,0.223717543,0.718439941,OK,Logan County,"49,555",,,,,,,,,,,
2144,3787,0.194085028,0.771058886,OK,Love County,"10,146",,,,,,,,,,,
2145,3399,0.091203295,0.864960282,OK,Major County,"41,662",,,,,,,,,,,
2146,5487,0.199562603,0.765810097,OK,Marshall County,"30,814",,,,,,,,,,,
2147,15712,0.217858961,0.735106925,OK,Mayes County,"18,941",,,,,,,,,,,
2148,16839,0.171803551,0.780984619,OK,McClain County,"7,782",,,,,,,,,,,
2149,10709,0.167989542,0.806984779,OK,McCurtain County,"15,312",,,,,,,,,,,
2150,7958,0.266649912,0.691254084,OK,McIntosh County,"39,046",,,,,,,,,,,
2151,5525,0.196561086,0.755294118,OK,Murray County,"13,904",,,,,,,,,,,
2152,24193,0.3293928,0.621212747,OK,Muskogee County,"66,339",,,,,,,,,,,
2153,4870,0.185010267,0.761190965,OK,Noble County,"10,924",,,,,,,,,,,
2154,4237,0.175123908,0.783809299,OK,Nowata County,"9,320",,,,,,,,,,,
2155,3933,0.239766082,0.70963641,OK,Okfuskee County,"11,310",,,,,,,,,,,
2156,273609,0.411759116,0.516901856,OK,Oklahoma County,"796,292",,,,,,,,,,,
2157,13924,0.314492962,0.641051422,OK,Okmulgee County,"36,706",,,,,,,,,,,
2158,18942,0.295269771,0.663023968,OK,Osage County,"45,818",,,,,,,,,,,
2159,10686,0.241811716,0.713737601,OK,Ottawa County,"30,285",,,,,,,,,,,
2160,6346,0.211314214,0.743145288,OK,Pawnee County,"15,553",,,,,,,,,,,
2161,27749,0.316587985,0.599805398,OK,Payne County,"81,646",,,,,,,,,,,
2162,17250,0.214724638,0.738550725,OK,Pittsburg County,"43,773",,,,,,,,,,,
2163,14814,0.245240988,0.703388686,OK,Pontotoc County,"38,065",,,,,,,,,,,
2164,25417,0.236259197,0.701341622,OK,Pottawatomie County,"72,454",,,,,,,,,,,
2165,4483,0.166852554,0.798795449,OK,Pushmataha County,"10,812",,,,,,,,,,,
2166,1758,0.08589306,0.879408419,OK,Roger Mills County,"3,442",,,,,,,,,,,
2167,40834,0.193343782,0.756550913,OK,Rogers County,"95,240",,,,,,,,,,,
2168,8032,0.257345618,0.698705179,OK,Seminole County,"23,556",,,,,,,,,,,
2169,14437,0.212024659,0.754173305,OK,Sequoyah County,"39,281",,,,,,,,,,,
2170,17886,0.172425361,0.792016102,OK,Stephens County,"42,848",,,,,,,,,,,
2171,5771,0.148154566,0.799688096,OK,Texas County,"21,384",,,,,,,,,,,
2172,2706,0.242793792,0.718403548,OK,Tillman County,"6,968",,,,,,,,,,,
2173,246557,0.355548616,0.583982608,OK,Tulsa County,"669,279",,,,,,,,,,,
2174,31246,0.214779492,0.735038085,OK,Wagoner County,"80,981",,,,,,,,,,,
2175,22208,0.227260447,0.71190562,OK,Washington County,"52,455",,,,,,,,,,,
2176,4628,0.127052723,0.832108902,OK,Washita County,"10,924",,,,,,,,,,,
2177,3665,0.142155525,0.803547067,OK,Woods County,"8,624",,,,,,,,,,,
2178,7573,0.115013865,0.835732207,OK,Woodward County,"20,470",,,,,,,,,,,
2179,8479,0.210048355,0.726500767,OR,Baker County,"16,668",,,,,,,,,,,
2180,45577,0.623801479,0.285889813,OR,Benton County,"95,184",,,,,,,,,,,
2181,182136,0.495162955,0.434082224,OR,Clackamas County,"421,401",,,,,,,,,,,
2182,18158,0.490087014,0.429232294,OR,Clatsop County,"41,072",,,,,,,,,,,
2183,25077,0.397136819,0.517087371,OR,Columbia County,"52,589",,,,,,,,,,,
2184,30181,0.34309665,0.586428548,OR,Coos County,"64,929",,,,,,,,,,,
2185,11638,0.222632755,0.720742396,OR,Crook County,"24,738",,,,,,,,,,,
2186,12163,0.349667023,0.588423909,OR,Curry County,"23,446",,,,,,,,,,,
2187,90584,0.444029851,0.48206085,OR,Deschutes County,"198,253",,,,,,,,,,,
2188,51350,0.270516066,0.664303797,OR,Douglas County,"111,201",,,,,,,,,,,
2189,937,0.235859125,0.674493063,OR,Gilliam County,"1,995",,,,,,,,,,,
2190,4171,0.175497483,0.764085351,OR,Grant County,"7,233",,,,,,,,,,,
2191,3850,0.177142857,0.754285714,OR,Harney County,"7,495",,,,,,,,,,,
2192,10383,0.612443417,0.310411249,OR,Hood River County,"23,977",,,,,,,,,,,
2193,103789,0.419601306,0.511451117,OR,Jackson County,"223,259",,,,,,,,,,,
2194,8874,0.325895876,0.601419878,OR,Jefferson County,"24,502",,,,,,,,,,,
2195,42613,0.310304367,0.623800249,OR,Josephine County,"88,090",,,,,,,,,,,
2196,29240,0.242134063,0.689808482,OR,Klamath County,"69,413",,,,,,,,,,,
2197,3814,0.164656529,0.786837965,OR,Lake County,"8,160",,,,,,,,,,,
2198,181072,0.555011266,0.365699832,OR,Lane County,"382,971",,,,,,,,,,,
2199,24035,0.511753693,0.411940919,OR,Lincoln County,"50,395",,,,,,,,,,,
2200,54724,0.318982531,0.597233389,OR,Linn County,"128,610",,,,,,,,,,,
2201,9950,0.22241206,0.717688442,OR,Malheur County,"31,571",,,,,,,,,,,
2202,110804,0.440444388,0.490379409,OR,Marion County,"345,920",,,,,,,,,,,
2203,3989,0.251692153,0.67635999,OR,Morrow County,"12,186",,,,,,,,,,,
2204,357762,0.759594367,0.176248456,OR,Multnomah County,"815,428",,,,,,,,,,,
2205,37030,0.425087767,0.495085066,OR,Polk County,"87,433",,,,,,,,,,,
2206,983,0.205493388,0.738555443,OR,Sherman County,"1,870",,,,,,,,,,,
2207,13261,0.429907247,0.489103386,OR,Tillamook County,"27,390",,,,,,,,,,,
2208,26116,0.285878389,0.642326543,OR,Umatilla County,"80,075",,,,,,,,,,,
2209,12465,0.25840353,0.672121941,OR,Union County,"26,196",,,,,,,,,,,
2210,4177,0.262628681,0.67632272,OR,Wallowa County,"7,391",,,,,,,,,,,
2211,11251,0.4118745,0.508488134,OR,Wasco County,"26,670",,,,,,,,,,,
2212,232034,0.593956058,0.327120163,OR,Washington County,"600,372",,,,,,,,,,,
2213,792,0.193181818,0.736111111,OR,Wheeler County,"1,451",,,,,,,,,,,
2214,45116,0.413046369,0.500687118,OR,Yamhill County,"107,722",,,,,,,,,,,
2215,47138,0.298633799,0.662925877,PA,Adams County,"103,852",,,,,,,,,,,
2216,643173,0.564415795,0.400340188,PA,Allegheny County,"1,250,578",,,,,,,,,,,
